column_1,column_2,column_3,column_4,column_5
9.31,90276.845496,-1.0,-47.4,8752.560247
-6183.01,-835.828109,643.0,-0.6,-5.24496
-60237.73,8.767648,-182.0,-138.7,-6.20399
-3998.98,28.774157,-8.0,-223158.8,-76350.626397
-792.66,0.443845,-2.0,-2037.2,7.337117
0.97,17.188669,-1.0,85749.5,-38.945489
4.92,-343042.793539,-796.0,-169.2,-29303.495933
53.77,0.588472,264.0,410.9,-2.61124
4.14,-3.087893,5677.0,1118.0,949226.449106
-7.04,8825.579853,9577.0,351559.9,23.590347
-84.58,25448.929564,-10.0,-66132.0,-5.868335
78.5,-518.616146,527284.0,-348284.4,-6.85649
-40063.3,571837.436835,62500.0,6328.3,94.478009
5351.73,-83.101497,-1.0,713102.2,-40.712034
-879996.98,5.618239,-0.0,-69.1,42278.604882
-33356.0,665.048798,-22.0,9023.6,412.836208
-618.81,555.439787,8.0,0.6,877590.018749
5.19,0.865094,816.0,9.3,-6.024814
-8.6,-10.954616,7385.0,1448.6,-3013.78413
219.23,-7.12732,114.0,-485.5,2.87475
0.22,8.156255,53172.0,-4.8,0.83028
-0.02,276038.627797,1.0,967.5,86383.880068
93.97,93340.179632,-0.0,47268.4,36.257335
409377.04,-0.976866,819.0,86.8,1.884003
-88483.75,-0.973104,-1330.0,36389.2,808.496999
956314.94,-335.65122,50854.0,799.9,-532940.753753
-5.67,-8798.393277,496345.0,9.0,-937557.964582
-939.06,-0.125524,8045.0,-225.3,8.719517
554254.02,13.437006,-4677.0,-386.7,-0.042209
-857.57,0.789093,3837.0,44893.2,730223.279176
-4080.81,-206843.410184,32.0,250.4,-0.04943
-0.16,-9.056162,-1.0,-3.7,-0.79464
-11672.04,-9.796479,0.0,4331.7,80380.493367
7162.24,0.763035,-82458.0,0.2,-140656.89913
67698.34,-71.025852,270.0,4.4,-2362.695776
-62.71,-0.672793,29.0,-157.3,4.743714
270.74,3171.211484,5071.0,-41.7,-576.827438
-0.7,0.777344,546873.0,-339212.1,-630138.575476
-0.06,0.909826,22181.0,-0.6,-471.219927
75.28,43008.271208,-1.0,-1.0,-37252.520351
0.99,0.53491,5453.0,0.8,663.314539
93.09,-3.430478,5035.0,406444.4,-0.039566
4105.63,55.257641,-1.0,-5.7,6535.072549
546473.3,-0.15555,634534.0,-995.9,-144.140459
-7.61,1853.265207,-8170.0,65072.3,-318302.342207
-38.97,169.70737,-58.0,376441.8,-57603.266103
2240.57,-747.269019,-3850.0,-310439.0,-783229.945023
-4.89,74.004612,8.0,26540.4,456693.422679
-2055.2,-5.988043,79.0,-888.8,-50.919932
-1.31,-480.028414,0.0,99.4,43.810162
70.75,226.320545,0.0,-32.2,53.999943
-0.98,6.531876,-61.0,-34383.9,-3.772322
6.83,777.463222,428808.0,-783149.8,9.447475
-6272.38,8.892358,8.0,0.5,663217.984624
8.97,-2776.609703,622.0,-0.3,469.988193
63642.31,-2130.759703,-58.0,41.0,-0.12892
-659099.81,-0.977961,-21.0,-281696.5,577713.325847
-2.08,8.624557,-72092.0,26644.0,-9.895065
202913.89,-0.655517,0.0,0.3,27.635309
3999.63,242329.654568,81426.0,41.3,0.361759
1.09,613.051926,7.0,-91704.4,-263.127561
-5234.94,242745.755233,976869.0,3120.1,-6618.472616
98582.0,-9.99841,796.0,-85.0,-54.210077
133989.26,-901075.328485,-3690.0,8.2,2479.776715
69875.46,-3937.171687,35.0,-0.6,-16331.3843
-56597.88,4.814983,-1.0,76010.0,-0.308949
-413.82,75069.77983,282.0,-550.4,-3980.973586
868.34,-629.404094,-327.0,-58.7,57.16359
3080.51,1459.602872,-25.0,874695.5,-93668.877114
-1.75,89489.572263,12146.0,-28747.0,-22709.665851
579.5,-61055.107295,-114.0,-0.4,-37.916833
-0.49,-513942.455445,-0.0,1.0,-96.619663
86.43,-23.026998,-4998.0,-249.1,43.886565
7650.3,9686.717972,868240.0,-706.7,-92.72555
-93.35,4696.45478,0.0,82811.7,-360481.906805
-3.38,7030.00639,10.0,345228.5,9992.580898
-0.06,7.350367,-8808.0,-30301.8,-97.63134
3013.07,-0.959351,-713827.0,-4164.9,-8795.357869
-0.86,-0.300303,23896.0,-7.4,969983.962507
-124316.07,888.483298,68.0,-597068.7,45.421017
5.61,-996.706748,-188656.0,-49.6,-2.666288
-6.17,552.738999,-5493.0,-0.3,-0.934093
5.66,1095.833373,-1.0,-42048.3,660.0812
3286.81,45.803662,-827.0,50086.1,917268.989972
-0.32,-37770.918101,261199.0,-95.0,709715.032283
47.92,-9646.930949,-6.0,-300.0,-4389.944286
6.48,914606.126885,4.0,8053.8,-0.282934
410.15,-396941.359979,1715.0,23.5,54.467608
-218910.46,8089.87426,2767.0,-34.9,2.647696
0.05,4.837588,164.0,-168985.0,1.879296
833799.12,23.304759,8.0,-9988.5,0.074516
0.4,-5964.948242,14472.0,-7612.5,-4881.604803
725738.79,3.354061,914050.0,-47.6,-6.522032
-4.28,-84.329817,-494681.0,-201681.5,-9.347359
-6.11,-34800.837362,-22.0,25336.0,-9.838743
-94.11,-5954.453467,455.0,-739119.8,397.390078
360.3,-3.119127,100.0,0.4,0.522491
-51.31,-0.59339,-93.0,19023.9,-774.356865
8282.44,-80088.218301,3.0,-858995.7,18.582083
183896.1,82098.550268,-570467.0,351841.9,-412.239266
6.82,4.597912,87.0,0.4,-24480.935127
580.68,-7.785558,84.0,99.4,-544210.254252
-7.52,-60813.297105,-46946.0,15398.0,-808101.088471
-5.13,-0.394845,-715936.0,656628.6,478007.184031
76.45,-22202.18178,-6495.0,-86.3,-43.306153
-8.85,-8.508542,0.0,461.5,-3.915059
22229.72,-8.248022,-8254.0,-0.7,49.5382
783726.82,-80235.924949,732.0,0.5,7.067048
412254.56,31615.411524,-8.0,-53024.3,-1.489616
-446700.87,180514.519227,1.0,856.1,-770568.062765
-0.87,4.070691,-5068.0,-3.5,9.781432
4371.78,-0.399659,-0.0,-7876.1,159206.410561
2.6,-0.210527,-7404.0,32.7,-768774.858496
29.24,3.505686,381.0,-2099.4,-712753.57152
-5.77,0.688791,-0.0,64.4,-911.944895
2959.51,-0.261307,-189.0,873.1,-623.649337
2.51,-0.056812,970.0,77676.7,3.745525
1.8,-4731.329821,-1.0,-9.3,-927534.132785
6363.73,1.596484,11.0,3.9,-0.081199
4451.91,-0.847264,4.0,61878.9,-0.506805
-0.01,-0.978003,92.0,540063.0,-7467.041572
28550.56,13922.831234,8.0,3.8,122233.191615
8216.37,0.020424,-4137.0,-0.4,4.069782
9.61,-93.450649,0.0,-4931.4,-0.062772
-498.57,94.069643,298539.0,0.3,-1.701985
-511.07,381282.63683,29749.0,-19.4,6.533692
-28.96,1024.433392,274925.0,-5495.6,-50590.144562
-8072.89,-9.670144,9638.0,3.3,0.147015
464033.25,8.193172,-270145.0,5878.5,95.958125
96554.89,92.015269,-10.0,-400087.0,-791.1155
79.49,433.435312,85.0,356.2,-46888.704174
0.49,0.190573,-0.0,12647.3,85.921253
84.03,160464.021006,-544986.0,-0.8,-0.936327
-659.33,-210.209505,0.0,-5.3,960339.86889
-8290.44,-39.467967,-2.0,-48726.6,3635.171278
5.91,27720.608591,60554.0,19.4,0.41958
-15477.84,-2543.025111,10.0,-8962.8,-0.7437
-7.43,2209.503391,32793.0,0.8,-18.344637
-0.25,8233.593823,50.0,-0.9,-0.986805
0.21,-550.901536,85774.0,547.9,0.104689
867.2,44859.677573,-354067.0,38696.9,-34.408118
731.47,-4.623382,-3.0,-38424.1,5.6887
-51.83,-686169.408026,-0.0,-190.4,-732328.103417
836638.25,427252.501709,-330743.0,-67534.8,82463.698677
4.14,-94.209539,98287.0,-15265.0,-2.431912
-0.42,-30.632351,-18927.0,-63109.2,3.812779
-410.64,-6385.795702,0.0,-5264.4,47378.616271
-0.09,461.53491,0.0,273867.6,9503.787899
598538.03,-492.046509,535.0,-0.8,0.865876
-4343.11,923558.42799,67.0,453405.1,-30268.2374
0.57,-9058.226345,5.0,-3912.0,910461.778924
-795.29,-5600.001536,-51241.0,894145.9,6161.19618
707830.2,-623.41346,0.0,-204889.0,-41.293974
-707384.92,600.821019,-1.0,-11841.9,-55589.29552
98808.1,-77295.781743,67893.0,82.1,-9.14295
8931.33,283.580886,-1808.0,-632.6,8.219471
858577.36,871531.557383,-3100.0,7.0,55.243082
-12716.18,378877.50904,-55.0,-0.5,-936.507402
-52660.59,5654.01107,24.0,26796.5,-333.194278
4.21,874.601808,-0.0,-0.8,0.026632
46769.02,0.266277,853041.0,-93.4,-5.58448
-0.94,-15.980519,-20.0,-79860.2,-76.827513
-7.64,203.592143,-488630.0,-6.9,-1520.340968
1.42,13586.429635,1.0,-9785.3,-334.815107
-9997.88,68.62259,-98758.0,0.1,95676.21127
354.02,5642.75691,-842758.0,-23.9,2.212518
-0.95,1722.618262,-302589.0,-305720.4,-3.830218
5.36,-643957.687465,51073.0,-0.5,0.702411
3.06,366.26421,0.0,-70.6,71.670909
693645.0,96007.275454,698627.0,2.4,-5.283064
834.33,469.359291,182.0,721652.9,548.792752
60087.75,12723.809282,-1.0,-72.3,-37.825076
-10772.63,69260.73319,-77.0,-28.3,-20340.950649
-43.99,0.121758,23166.0,-584.8,41.05646
0.17,-7666.776967,2.0,-89540.3,898995.059904
66.33,-233.168563,350.0,346640.3,41.285579
-987.6,-991.273267,-135.0,365.7,-348059.969878
-8.32,910.23953,6.0,-850.2,-3.074167
-221.78,39264.244238,-0.0,70.6,-38859.749921
-381.64,569.692549,148193.0,-47052.8,1418.186547
-1.47,-64.46511,850038.0,-17505.1,-1299.33199
395.4,0.152735,1.0,777.2,-15.63291
-0.88,-0.047684,-1776.0,-26049.6,-8.289171
-1.0,-76604.3496,-0.0,0.2,-49291.825846
670.65,531.815443,59614.0,338.3,-7.382139
-245827.89,-954.440978,-1660.0,-1.9,-23.342792
197387.17,10.408268,2.0,80418.9,-516328.208568
67.58,-0.010242,-912212.0,-34140.6,10223.271147
6.53,341.633507,13.0,-2.9,7235.112219
-80685.64,44.588755,-4883.0,544.7,-3956.586875
-106.05,-12065.863083,-5425.0,2.6,4.29329
-0.87,-421.144545,-9.0,-0.1,157403.07597
-273101.34,6.353514,-63.0,-0.3,3709.512163
56026.3,16.04189,83.0,-445.2,22.71012
-3043.78,5.326413,-2759.0,-258170.1,-52.367895
-0.87,4493.863404,89.0,-0.5,83.545228
80231.69,491079.777126,82.0,6.7,-0.000445
-95715.98,1195.859122,360.0,-0.6,0.291421
9235.75,-5565.836756,-858.0,-58056.6,29.241007
-6.42,-155.917042,6.0,55896.8,5.662813
70593.62,-0.942219,133497.0,7808.7,172.761831
77.43,-871559.373165,73.0,-65215.1,586472.53208
-8617.81,12.388749,0.0,-863300.3,3048.563377
1.37,91.735123,18.0,-1.3,0.132262
4632.93,-6352.864174,-318.0,-9.0,3494.538885
-247.02,5.963484,-3193.0,-7999.2,-186.048182
30481.84,-403731.580444,329198.0,-0.6,-8.189741
-891.93,-4734.289995,1.0,-0.1,91.777496
1.42,856365.220774,75.0,-71.6,-28307.086527
-223.57,-0.646198,734.0,504.9,31672.983422
0.88,0.016998,9.0,-1.8,-53573.023523
8.29,-4042.303281,7.0,455.9,6.585696
843915.01,807563.86536,-190048.0,6.2,423.049186
-2401.9,594.060629,-39866.0,-0.8,-858.012602
0.04,0.17042,8690.0,511206.5,4455.139179
-0.45,-8583.343872,3.0,-78834.6,9581.861718
-3230.97,-363517.249424,-97336.0,-73447.9,4.975482
-71061.93,241199.077934,-1982.0,937.4,-973511.084312
-0.46,-1.174282,467318.0,-431.4,97005.643009
48.71,0.798094,-315894.0,289783.1,-4.508803
-750695.14,8.437899,407823.0,2719.7,-58.605598
-217542.08,-0.725266,1.0,62.6,-973.280435
-376.48,-319934.83161,80581.0,0.3,1.871352
82663.89,566740.911118,-340085.0,0.7,401986.693779
-0.37,153802.952465,0.0,67854.3,0.590192
-590470.0,64.940201,5.0,58449.2,441.25825
-730.47,-7632.702701,7.0,-29758.0,684.968152
-8710.64,-5.344924,542740.0,0.5,-253104.661855
-63447.37,7.555133,1.0,227055.1,-68.025565
-99.55,0.667892,-8575.0,-772693.6,-33299.743087
-0.55,-91.250355,6.0,-6.4,99306.249811
80195.5,297.619587,-10.0,695780.2,1457.194133
0.78,-90819.780242,1593.0,75.8,538486.138578
7.78,-8.894883,-27279.0,-207.8,-27416.605206
4.72,-899.800724,5.0,-54.8,-329497.585186
4178.7,-574413.017215,870339.0,261.6,405582.597297
-40.47,-0.680701,67.0,0.1,64.261279
372.26,0.657614,-531.0,3777.8,3.641489
5.71,42404.659327,6.0,1.0,-0.099452
-555285.53,-4597.583838,5.0,62.5,-53048.787286
0.35,966.915873,-29263.0,-711877.4,528.466926
-7193.22,766885.506478,-75202.0,0.3,73940.609742
-214.1,-2.930101,-57133.0,23.9,125582.407022
-35865.73,-488.747797,-92093.0,397.8,6.596148
471480.61,-0.535907,-408.0,-679.8,7376.5573
-0.24,-8829.729679,93985.0,6.7,-94.080843
0.04,-7674.510072,-4275.0,40173.5,173758.115152
0.72,774995.313138,313055.0,0.4,4055.668509
434246.67,9.947938,-40.0,-136711.0,-22432.256333
48.45,-420695.745105,-7.0,2994.3,-925.165481
4351.9,95.515403,-54941.0,17.2,840838.458016
-1.9,578.896745,-871.0,81905.1,-670.308122
-897.55,0.865852,-578.0,-6993.0,-799009.614081
-139823.7,-312238.826383,861813.0,-185.3,-76434.831891
-210615.38,0.282288,90563.0,-315.5,3.941662
59.22,-2.00524,-276469.0,-9397.0,-0.646027
-0.6,-48.649984,-532056.0,58412.3,-133.637675
-696.56,6.312478,-1.0,2.0,12143.951749
-2161.57,72039.592651,-158131.0,-0.3,907562.71564
2977.96,4.449857,-1.0,8790.4,-301167.37258
952205.65,-3461.774088,-544802.0,84095.7,-170.116775
15020.57,87021.377438,36979.0,-50073.9,427158.748248
-3160.1,-0.774153,30.0,-6373.3,-570.606391
50.15,-99713.553084,4.0,-0.2,757255.434772
64161.57,-0.764961,390.0,0.7,-65862.698093
16709.53,-3987.08846,-6.0,-62.4,-9183.035513
556.37,846.728769,0.0,156048.0,46185.538033
-0.11,-97405.688281,1.0,-9537.9,223.844917
0.32,-608.646056,745.0,56.8,876081.473627
-27970.87,0.776719,27.0,877353.1,448.400874
2926.56,-79.78308,591115.0,0.5,75981.188888
5911.32,4129.655452,-1.0,0.2,-31.115368
0.56,-528.177548,59.0,-532.1,-49640.060683
-9.34,6566.781688,6.0,83.7,-72.286684
-0.94,0.568934,-6159.0,524809.8,754027.75147
-411256.19,89.74205,-680.0,429.0,7.31934
614.5,-4731.938356,-24.0,67712.7,-9159.743788
43007.21,0.282326,7.0,0.5,-37.91484
-574484.12,0.349516,-6872.0,9.8,-0.099676
2.22,-196.488877,6.0,33407.8,23.365665
-7774.42,-58.462077,2.0,8925.3,-6821.927918
-90.35,0.116865,87.0,-8324.5,-55.965169
-6326.96,35916.697244,-338.0,-0.1,140.625715
577.54,-7.963258,-1.0,77.8,-0.344506
-34.31,-0.833213,-98.0,596.2,-9.809246
58751.06,42749.394795,466333.0,417.0,-1636.146015
99.88,8.693484,-791.0,8.8,12.238909
731.24,-833.133892,-116214.0,-864252.9,401334.248741
285.69,860.984432,-410.0,-562.0,-610.273012
-0.29,-0.244001,-47898.0,87.7,97.805079
790523.74,1777.172188,45275.0,9.2,-623.634472
0.88,-193089.06586,-58.0,-765201.2,38987.428118
620.76,-8.137683,-5.0,-63143.8,9997.23817
375268.88,916.234377,1.0,49.8,-572819.606684
8.59,-1601.718844,1445.0,6650.8,-182629.375501
-0.65,7745.208907,44.0,-5162.9,15291.906978
5120.41,-6.692359,-7436.0,59720.4,-85999.15632
-260228.54,-0.894073,7.0,-6.5,-6798.7385
0.72,-1.311454,-1.0,-268.5,-3.967882
-937108.06,99856.739205,164.0,61.3,-169.279497
-80.9,-94.084661,6903.0,69648.2,-71953.558369
-0.12,0.974133,-0.0,-7.1,459.465952
652165.86,-75647.764789,-348.0,-0.5,42.058095
115.96,45400.734855,7.0,189416.6,-3.903809
103.32,-318.413954,-0.0,739081.0,9663.694292
-700777.05,9919.077707,-66025.0,60.3,-95.172906
6.11,7.180922,15.0,756091.6,-3.893518
27.6,-0.303174,9034.0,579793.6,2.195154
377.71,-3.158135,-703281.0,-72989.0,3.831805
349126.75,-44.897947,15.0,-85.5,-0.160713
26.57,-269.778453,-1.0,-6.6,-5503.445241
2.17,0.135849,1888.0,79.7,-2465.021697
-0.36,25485.871125,-35403.0,-853046.2,8698.571914
-0.35,1735.454251,-726020.0,-3.4,104.763096
-0.67,-296532.1082,-25770.0,3.7,-0.19666
826.9,800760.264575,741.0,7691.0,501.22102
0.83,82.828592,2179.0,0.6,-0.150264
-0.51,-74.413868,323.0,0.4,5637.127513
-0.02,916915.503376,5.0,-1.9,9.035287
0.5,648778.418468,23906.0,176361.4,-0.623992
-0.7,-52484.701251,-26815.0,-13.5,-5197.477953
0.72,596.034129,-59885.0,6596.5,-8.803187
-527248.82,0.380631,-6.0,-8847.2,45047.402641
8.1,-579.29417,10586.0,82841.1,7.796404
-0.27,-755759.089166,-768.0,-7.0,117253.611355
-10.81,0.532268,-67.0,41.8,63.924164
-9.83,-0.924041,-1.0,51.3,1879.240633
113957.79,-38.382249,344640.0,1.4,32131.088346
0.86,4.515994,-1.0,466.3,-34.541467
-239063.92,-60.856592,10.0,4.9,0.017766
636.46,-556101.033967,954.0,2014.5,47180.963778
-36.15,342.684607,698.0,-818.8,0.488419
-6017.74,-0.049398,-907864.0,0.7,-0.802514
-86.99,39515.92557,19.0,366160.7,-4.323795
81054.16,449678.102526,7011.0,-5438.9,27948.11805
-263919.82,43.925879,8601.0,243.7,-0.169057
-0.12,38634.001721,8.0,0.4,-572.017491
95251.9,-442853.316072,-603957.0,6.7,-243.234668
-7.54,-61.805299,-52013.0,-0.6,0.399697
-18.76,-3325.760418,3829.0,-232322.3,-78596.191387
-97.49,5787.832914,4745.0,87.5,12.917396
0.8,-277.962373,-781.0,356068.4,-6.195852
65069.57,-902804.63972,-65984.0,-913.4,252.706603
5768.19,-811031.248614,-6876.0,-46970.0,-0.033707
-612.12,-8.207282,3645.0,33.9,-18.402115
-155.23,-9.439681,-274.0,984740.7,-0.050808
6395.86,0.534719,9080.0,-0.0,-346.264284
9490.82,-681347.521937,1.0,-68137.0,-525.742957
-5.21,-62492.651648,9651.0,-0.1,-1861.600835
718310.55,791353.057141,453141.0,-950.1,9530.351438
0.53,41233.136927,-403.0,-51095.0,-0.606798
683829.44,-0.07173,0.0,675.5,-73.369621
-4.52,985364.940841,2.0,-1.9,-417844.446088
3.08,-0.841471,-2916.0,778.6,78.096389
73557.26,0.9511,-8563.0,49.8,606.698979
114.5,-378037.859163,81018.0,-3.4,-95826.927105
-0.8,54208.284973,74.0,84741.1,661.255302
64.26,83341.465338,11.0,-423.6,0.10202
-71.17,-358317.047952,53.0,-955.3,551.289397
-127.01,945925.573517,939169.0,194227.3,-4.021218
960.97,624.052169,-4.0,3308.6,-243916.199098
586.73,703.152871,89694.0,-0.6,-54.6093
-16.16,28.024844,-212360.0,-0.1,58503.639821
-5609.5,9.953095,-3635.0,2250.8,95.242038
424598.7,-5244.878532,0.0,-14837.1,-0.886368
-18440.73,-410048.516069,256.0,1.3,-9.296697
-20832.25,-88.429929,-943199.0,-572.2,-0.964505
-62.34,-4.611944,9.0,680.8,-5589.956646
4894.08,877186.991296,-9.0,873.1,2.886681
13.63,0.449685,-56.0,0.4,9571.49266
0.01,-0.316369,6616.0,0.5,263.402713
0.7,-31.489394,19340.0,-9.9,-61907.977791
75.46,206152.399532,-765.0,-3.6,0.614869
-87.48,282550.75087,-7598.0,4869.4,-1276.767152
6.48,9127.287807,-185.0,-758547.1,27796.992721
56547.89,-3.013728,-602.0,0.9,468.436845
-5026.51,-1.866021,-932.0,5380.4,3013.130409
-14.56,49.261537,-6.0,90.2,8705.170732
8340.1,72569.55239,-0.0,0.6,564.930561
52228.09,-3033.616482,9034.0,-777159.3,847250.638402
-296.96,-36197.086406,-241827.0,7.9,99.227169
-181791.49,903518.063107,7.0,-4.8,3387.687236
8357.42,0.516642,0.0,0.5,-0.408873
-46.34,7.865668,-7.0,-29918.2,94.379643
7738.32,71.794349,5.0,-8470.7,0.552588
-0.88,-6463.867842,0.0,-9792.2,736332.278708
82.13,0.970242,901.0,904.0,-16.319459
7405.15,-0.74262,-1.0,49965.3,0.250328
-1738.27,-289.773125,524.0,942581.6,-878740.431636
-306.19,-554281.142064,4.0,6.5,-0.200527
-403.21,-1.738562,1.0,0.8,51.881117
775114.08,-84.1022,-36.0,-11.2,-17.576519
147.91,-4965.675489,41.0,942.3,24562.497673
-28815.58,-45.957813,770.0,-827.7,-993.828118
-6.95,42.823663,0.0,-5172.1,904.4461
-18707.7,577.94767,710.0,403.7,-60.066697
74.01,7.563368,-67817.0,-33562.7,-580.882156
-0.93,-1.092563,713.0,1287.7,-71.615994
-7.66,-63744.869777,-0.0,53.4,-95.896347
0.19,-1.130381,0.0,88590.0,-4.299614
-0.16,575914.683648,-883287.0,-44210.1,-950.760388
-6.45,-4534.004853,76.0,-29.2,-0.265231
-433.03,-185.151097,-79.0,1.3,-45308.371554
849.14,-946474.883995,63.0,-88.8,-882447.922981
-40396.77,-940108.419765,135.0,-2196.7,-9.873153
1.12,22131.551702,-3754.0,-7.6,-431.273675
-97.32,528.003519,-1.0,1875.0,-723305.458417
220754.83,1802.515052,5.0,54.4,2745.359766
5.35,77327.512487,-854.0,-0.7,-17.945697
501737.39,-0.888567,107.0,-197.7,0.894722
5692.79,74520.347645,-7164.0,-27.2,-31163.411253
152869.69,-45.180696,-38779.0,3.4,0.056105
665054.46,8.65344,21.0,-0.3,-6980.302276
-5997.27,-842.268784,-3.0,32379.5,-212.155063
7413.54,-82.724443,-189238.0,-918731.4,68237.891568
-9816.43,-83579.543768,-564106.0,498.0,3.302248
-836551.08,81.044243,-394.0,16766.1,-30.572081
9.38,0.668692,339.0,-845.4,3636.299791
371.27,0.560385,-5.0,-3.3,-0.649881
213684.79,0.858991,-855.0,-824.7,777.750226
745.98,-9.761461,-441.0,0.6,353.078002
-3.08,-896.013042,1.0,-860.5,60373.870808
824778.15,153.794039,7027.0,70.8,-17566.944445
941481.9,32.884449,7805.0,103884.2,77.778984
564805.45,-48839.555246,-0.0,-0.1,24611.892586
-1683.7,-99242.843561,72854.0,-0.5,65.822988
2.42,2.216997,-12.0,-31363.1,8.083546
73.47,-63100.604842,958.0,-9.2,-320.494056
-8.27,-30.337341,-7702.0,-343.6,1.186559
-643.62,-35.158093,-580.0,-52.2,62.723893
38.99,-997018.688736,836514.0,99439.5,0.438279
827.87,-2204.508423,-1.0,406.4,-0.28996
-3.67,29618.931955,-5005.0,442737.8,0.422367
711062.0,0.71665,13429.0,9748.1,-9.024765
-0.12,362.21908,-71291.0,80099.8,-5.515718
-7983.9,9209.384301,-10.0,73806.4,64052.884763
-0.45,0.309134,-7.0,-179727.1,-0.284033
73.56,-45421.803192,4.0,5.5,-7.529521
138.05,9303.338168,45.0,3530.9,-19.194914
2422.88,662235.905185,1593.0,174.7,0.723897
46616.39,0.595083,6571.0,-8.0,5.709068
-77782.89,-1528.577341,-230.0,-774.2,0.02265
-0.57,-14984.821253,86.0,-8312.4,7764.459426
5590.55,-1.900121,1.0,-156548.7,-730.17064
86.34,38.362049,9231.0,0.3,1.133478
-8762.14,87.580716,-73.0,-686286.6,-968.000551
-28.31,-82.689104,-6906.0,169.4,801540.074066
-6.22,-65.88972,6199.0,17331.5,-77633.542044
-961391.54,6.805341,-6.0,-121968.1,816.846447
-484486.12,87.280939,-3.0,-8187.5,784.710077
-7.41,-4.833024,58854.0,-1.0,858.952973
-4.13,-9.826214,-126.0,1504.2,296.400284
-8.08,-5.11481,5771.0,-76.8,-0.024399
49880.17,841819.801648,-526.0,-961.4,-0.830472
-93449.5,-236.24726,3.0,-8.4,7785.323558
-883.23,8.26149,1.0,-179419.8,-0.007528
64.01,-11.441783,-0.0,-735374.1,643.277353
3.9,456.000221,288374.0,-1.1,3.673745
9444.52,636.172467,-847605.0,-121.9,9.654645
9432.53,-873728.053093,-7.0,-0.2,-0.300653
0.6,-628.649736,-76883.0,99699.5,-42416.453247
-162585.95,20.019517,49642.0,-508.7,1.911868
-6.07,-419.484127,61894.0,-9.7,-0.682285
-4.53,-269.688209,1248.0,-0.2,-48782.216537
-67833.85,-394.520797,-1.0,-1900.7,-219.875676
53.87,-0.046821,-19.0,3.3,714.147019
-1.47,87893.776246,-0.0,-61.3,0.137914
347372.71,-907.605491,-4558.0,0.1,783.007038
-172701.33,-2284.08408,-378.0,-4.5,-559770.704222
-77034.85,-605.222296,-7.0,-8573.9,30832.959414
20.8,4101.047403,-68877.0,-666583.3,-0.323895
0.71,10386.948998,-1810.0,441.4,-9603.130069
72.06,-752068.142431,-5.0,-43203.0,-68391.512115
929935.87,203654.160352,7895.0,-51.1,246684.824457
-1780.47,-3912.084768,5679.0,58.9,172.991473
-6.4,651.690003,-9.0,-9.4,-92810.16676
93.34,877.425986,265055.0,6731.3,-542528.773064
729.55,-629.032405,-6692.0,-711691.9,39.761134
-275377.78,-124157.913306,532349.0,-681.4,-76.405236
-74.07,-202.17822,-32.0,-793.3,985.549979
3146.71,-66.019561,-77623.0,-17858.9,58777.122335
466.74,-380.192723,-6596.0,-148.4,-0.232137
436330.0,-7.314277,11383.0,-6.0,-27090.549038
-41936.11,-87.189102,1.0,2.8,-149.974011
359398.82,4.293885,-4.0,4374.2,679.699682
-0.56,-86.953077,0.0,87036.2,9.405379
-0.71,12801.078312,448603.0,-0.2,-981.888089
-270.12,7.283515,-743.0,-66373.4,5.791349
0.26,-18.233813,2304.0,-8.9,3.46091
69.53,4754.588824,640625.0,2.2,0.796179
-19982.42,6.98288,6.0,-0.5,0.440296
0.62,7.858431,27.0,0.5,-206.276716
0.92,-0.79122,-4527.0,-52803.4,-0.310155
37.24,71.392761,0.0,-5231.4,-675334.193184
0.85,23.11622,67.0,387601.0,205.431885
41253.78,-0.820932,-9.0,60841.2,-3279.526348
7058.87,4569.220302,-6844.0,-32.2,-248.089978
3573.88,-46.646925,-529.0,-5559.6,49266.160781
995.37,-817.726557,4.0,-36626.9,-4081.831252
0.73,-939.977938,0.0,-2.3,0.174666
-990852.5,5.693323,525.0,-275374.5,-9.761911
344953.15,56.127622,0.0,-78.6,4964.77388
-0.21,-14.357411,-9.0,50594.3,-642.869432
9118.28,477.912807,-42.0,-0.0,-0.018762
-0.52,58993.665644,3897.0,0.7,4321.770727
863858.04,5.161218,-916.0,-8.6,-89052.29011
201.94,68321.196347,-9.0,96136.6,-73906.372005
452.04,-84.739192,4119.0,-3703.5,-93276.810332
-5381.47,-0.421219,31313.0,650373.2,-17.661703
-2146.69,-50.527359,87495.0,5.2,-90.425375
0.46,0.936165,69.0,0.9,700036.068066
0.11,0.562571,116640.0,579356.6,979215.572208
-16753.68,0.120345,-537.0,677911.4,7409.743662
6505.67,-21.47076,-42.0,94.7,-19.529361
99.07,2.227493,-447734.0,-0.6,918.114463
-564.27,-2248.19562,0.0,948617.5,-7.101491
209043.98,17255.92582,39312.0,82171.8,-801.196006
243926.97,-717389.341771,-43175.0,-86499.0,863.664466
0.94,8333.00336,21662.0,89.1,9.448825
-3463.73,3.03672,476.0,-43.3,-9.002075
-37426.63,4.242987,-577.0,-512008.1,-530.169837
-7474.41,466.076876,-6.0,9555.1,4.945662
-947462.08,7.242975,0.0,-586457.1,594.221937
-7405.44,3.931726,141361.0,3513.8,0.298817
-50.41,-3.72887,-281.0,316.3,-74692.341027
1.56,0.740593,531943.0,48948.5,0.481489
-8060.91,-0.504345,-0.0,92.4,-2.359342
-0.74,-952.30107,137318.0,-99003.7,-89.890995
