column_1,column_2,column_3,column_4,column_5,column_6,column_7,column_8,column_9,column_10
-0.3421,-814.27234,29860.0,0.409541,-85291.8,6.0,65427.3,-6171.7898,9069.619,4632.0
-89.52137,-638.90765,-40.0,441714.155646,214080.1,-836.0,-51851.5,11.4159,6.627,-9.2
-0.4107,0.36372,-63020.0,-4.777668,-2.0,-1933.0,-0.2,620516.6806,-0.07,-978.6
-5696.44315,-347549.9685,4.0,188.636468,0.5,0.0,-35.9,-388.1416,0.681,-678151.1
54352.32757,74369.34339,-1.0,-5260.249841,77616.3,-125965.0,-71.1,540207.2986,-8107.99,448795.7
0.18533,400.64818,264548.0,-329318.574266,10406.5,-0.0,-0.1,836.4781,-15.276,3664.7
874.0028,987913.87791,83.0,-439.827187,77450.2,5448.0,-0.8,-53009.5339,-635.128,-0.2
-38248.29057,-8964.03263,-17629.0,6.046908,-0.5,-76253.0,0.1,2.9407,86304.105,-13.8
77143.70069,47793.02937,6.0,-416323.949262,34.8,-0.0,-5081.8,691043.6058,61949.385,-62.6
-1701.09316,3.18352,-43.0,-8.421745,-192672.3,-51.0,32.4,1636.4269,499.793,-737.3
2.6308,3.14586,796.0,240.621829,902.7,-88.0,-8.7,-0.3637,-7851.453,-5.2
-89722.59635,-723.55309,-6.0,64.844166,-8073.1,-5036.0,0.3,-31035.3555,-73408.151,960.8
-17.93042,913545.53172,-7177.0,-127518.452144,2.6,-560.0,-482047.9,-3295.2243,0.828,-7.2
62.1252,-2206.50543,-29.0,9.149126,75316.1,-92388.0,-7.9,993619.7901,660255.803,193533.9
-147.57435,-507.99771,63.0,-2015.17406,-9833.3,-87.0,-66043.5,9.8313,508391.926,2924.0
-484635.03267,-34.58367,-68559.0,-1.287093,-3371.7,-92.0,0.2,63.1308,0.158,-44598.5
-56759.32928,682549.40827,-1.0,0.938483,98.3,5812.0,-29963.9,-4718.0249,-174521.781,-7585.9
-68791.5979,466572.04694,420168.0,-208244.434286,-36.6,2.0,-4.2,0.2419,-4846.702,-617.6
4807.19291,9.69771,6.0,79.50829,-0.1,-5168.0,85.3,0.3903,-6.111,493483.8
-0.86766,-12949.88635,-747.0,677.722529,32.5,0.0,-55.0,7.2815,-59298.086,3.4
402.3092,-59761.48854,945746.0,-0.52595,0.5,-51337.0,-78.3,48957.3643,-4.181,-412997.3
-7.0584,3391.42597,-3.0,9761.814534,0.7,52216.0,62037.4,95.5018,-2.937,0.2
948358.74482,0.24275,-616.0,243.570247,27535.9,-276240.0,0.9,73.0469,-2.07,-62.5
9669.26262,936.81373,8842.0,-76.400627,-856.4,-61065.0,-0.6,-8708.9483,177956.338,-690999.5
75754.72571,-7519.09681,-747.0,-232352.841302,64.7,-51.0,822945.7,-8276.9532,-90.195,-44.9
695.46128,-973.623,-12.0,4180.263991,861.7,36.0,-1.1,-4284.1635,-1.058,25467.2
-571.17381,6.46689,7.0,356.889025,72.6,-24.0,-2492.3,50.5905,-694.442,-3.2
1.22516,7398.72327,-257.0,-3846.12796,341662.2,5387.0,56.7,918.1758,6731.175,-0.7
-9.87851,920.6441,0.0,-99.053521,-18348.4,705091.0,-6.9,5697.9834,-7805.042,5.5
0.81088,-951.32723,88.0,-40874.574423,-530.4,4308.0,8.4,230.6065,8976.974,0.1
-26773.26543,-1712.19883,-1.0,0.047171,49.6,-4.0,-721977.6,-322675.5268,-56.632,-1360.2
581.42889,-86378.88145,-85973.0,-75861.462239,-591523.8,-8.0,-0.7,-65.0211,-6337.257,9.0
354621.45839,-202.94039,89623.0,-7.096767,-0.6,613113.0,-14.9,1.2927,-9.195,-55.7
-54.25734,258429.45774,-12895.0,-201942.672413,-0.1,-7.0,799766.4,6712.5693,-940069.513,-48.2
-0.30924,3257.38461,7.0,99.689216,9850.8,-6274.0,798.9,17.8867,-2.099,-0.6
842013.94141,0.10211,-36.0,80.256149,-9.9,-1.0,-493227.0,-0.6355,2.528,54656.8
-587.73269,-578.0437,-304259.0,0.647321,88.0,6.0,-164.1,-25.2287,469168.729,7.4
-270.27654,0.7376,18113.0,8822.356151,0.7,-11.0,-0.5,572071.9653,-7.34,3642.7
0.3717,72.9187,-7730.0,0.79877,8.6,-351.0,-63.5,-0.531,-477.464,88.4
-0.65521,8229.62054,7017.0,201.528418,-0.7,41.0,3.2,313.8574,-913046.792,-588760.0
494.13554,-658935.36501,92955.0,-14.318285,-5.4,-1.0,9.9,0.7916,93.474,0.1
-5680.89337,0.55724,-178.0,-0.019947,1.9,-74960.0,5.2,83.6889,0.48,605.9
-981.83039,75.91881,-35788.0,-0.245289,-728.6,-981286.0,662608.0,-65894.9571,925126.187,7.5
0.37156,37242.17757,-1.0,6530.934238,-0.2,3366.0,296.7,39449.0962,11.186,621.1
-0.23164,3906.47262,4292.0,9165.100015,-6178.6,-693.0,340.2,-61852.1014,-3334.62,-714298.4
76.02763,227335.66478,-4.0,9820.964997,2603.7,860744.0,-8091.5,3398.739,3353.317,2.8
0.93541,2865.83372,61362.0,-744.377129,0.0,0.0,-22078.3,-0.4507,-985.217,-949.9
6909.40383,6985.57572,71498.0,-21201.171023,-4.6,21372.0,86.9,-6.0193,-0.237,-264.2
0.78733,-2.66059,-218.0,-310465.348275,-36020.9,520591.0,25524.7,-0.9519,658.788,411.5
-27.70201,64.29174,-9.0,-357.697302,0.4,-3008.0,-57830.0,-89.5467,-2275.69,0.2
-3799.68036,446474.74632,45.0,9.784169,-94763.8,-12037.0,-25.1,-23.1249,1.881,0.4
412995.34307,708698.99061,-573.0,-46286.945414,-7.1,-985338.0,99.8,-870495.0724,-8.17,6639.3
912.80048,-3599.87465,3810.0,12.681384,-0.8,81281.0,248.8,-0.7532,-0.413,6.6
-179.81694,8419.21902,-1.0,-43.405426,-94699.9,9778.0,-596893.2,5344.5837,36.683,-540397.8
16101.73145,-644112.2332,-2133.0,731606.346943,-155561.1,-16487.0,201.2,-13518.1946,-0.478,-5.9
4718.08064,876051.15068,-86.0,-990.418054,717.2,3.0,26.6,-86168.8235,953.122,5800.3
-147.19689,80707.84148,282.0,532763.232635,-50050.4,-4759.0,-0.8,60.7295,-0.637,365.6
-5988.95395,360.8634,496256.0,42388.969904,-4374.6,5.0,51.6,-0.801,558.605,-931480.0
-58090.95963,-2.46124,0.0,-98.125156,2084.1,76269.0,-165388.0,-16.987,-225946.595,0.8
416.84297,0.42343,-9752.0,-73.717421,-0.7,-0.0,8492.0,515.8355,6932.608,0.0
-0.93167,-76.64906,0.0,-19285.0914,-9262.3,-0.0,354724.6,130806.3479,-0.967,8.0
606.39235,70753.54574,159574.0,-21.434073,0.6,-3366.0,38523.7,79654.2869,-12147.372,34.9
2.14614,627.2771,-36.0,-66993.799975,815522.8,515.0,-0.1,-12.3134,78.442,99973.1
13.53179,39136.42905,3227.0,0.619037,-617.7,-26.0,-650869.5,0.6251,0.96,-970.7
-88.35799,-31.51867,-8.0,-3.649232,-0.4,-520836.0,-7127.8,406464.8228,-41.147,108.9
0.33451,5.76698,-477433.0,3542.872617,1375.1,-116.0,-9085.8,2810.3615,770736.17,-213.3
630.92257,4.23049,4.0,-1.551119,0.5,8330.0,-3562.1,48634.4726,424.942,-96.9
967917.741,5.6361,407126.0,367.663631,93009.1,-3.0,-93.3,-2.5685,0.924,65.9
0.1502,0.83578,2457.0,13088.672237,-61.8,85.0,61694.2,0.7122,-0.858,14.3
-0.76909,-6010.43422,66.0,-0.64827,-194033.4,-26.0,-130.4,-9488.0537,-0.91,-28.3
487025.89013,2334.21781,1.0,-87.598824,622.0,733600.0,42.0,2306.5259,-934627.462,506.4
0.67798,82783.36366,1.0,-95462.042826,928.2,84886.0,4307.2,0.2658,898440.392,0.4
93233.37104,4.43772,-330450.0,-86.370367,-36170.8,-342.0,54952.2,-300.276,-9.255,-3.2
9.80003,-69.51369,-3.0,-0.10275,-4.1,71.0,-0.3,0.4404,707.689,5052.1
64597.86226,28999.1541,-410.0,94125.025271,2.7,-2246.0,-254289.9,0.9165,-9217.722,104134.5
0.64657,663.32116,-453711.0,-686.695929,520397.5,-68.0,0.0,11.6161,-963.869,940.7
-55.634,2.0839,1.0,24.098603,-4.2,390247.0,-740.1,0.8966,834.715,52683.3
-5.56195,146.53525,-862.0,-27.711287,-65.6,1590.0,8.9,-164982.8845,8.849,-45526.8
208.25103,244762.77215,-8.0,98663.830662,-0.7,-594.0,-3.8,-374.3967,635.928,-925.0
198.28177,-730403.1583,7871.0,-78.71604,-476007.3,46734.0,712201.1,649023.9357,-612.047,-6590.9
-3.18348,385.92251,34857.0,-501111.2069,0.2,-0.0,489.5,75662.177,97015.886,-6.6
7205.93937,0.70339,40.0,532786.763409,0.1,0.0,0.2,-88533.6772,980.869,-69474.7
-85638.74539,784868.10684,21.0,0.954109,55.3,-887.0,0.0,3932.2703,-896.108,-48215.8
46842.05465,60211.73889,-7.0,63.530199,-0.3,0.0,128776.6,413.1597,4723.459,1.6
-0.5113,-834623.21851,28.0,-7848.03776,-91133.5,0.0,-0.7,-29038.997,-93.284,-8098.2
98325.55961,6337.37389,-9589.0,-26.163458,-42.6,38369.0,24786.9,82.0992,66.33,-69.2
0.11384,938625.09224,-0.0,9.170152,-3908.3,1.0,-5504.7,250.0858,899640.172,-507.9
-8926.14441,6.93209,757218.0,30288.415506,-44000.0,435942.0,91.7,5135.8814,5.57,5278.9
-0.78104,93751.94678,982.0,-4226.81088,78.7,802.0,2833.3,-346789.8909,26264.51,6871.9
53509.66953,7.14718,-8061.0,-0.520377,-509793.5,571.0,2761.9,81531.3367,-9277.778,-0.2
92.54647,6476.76514,-400.0,-16.684099,5.6,-7769.0,-628113.9,189541.4431,-4375.128,-918087.9
-31719.50083,549831.93201,83365.0,-201244.320089,44.9,5621.0,32.2,579.2763,10.685,73242.6
-765.52606,838709.40769,75.0,-13485.221431,25.8,-0.0,5.6,87.589,8.533,-3.8
-678360.15686,0.9578,844862.0,-4.371343,-7.0,3309.0,-7.5,82848.2008,-1443.819,-345.8
2.25017,6.46517,1.0,9.389016,-42.6,586.0,-78.6,6.9677,-111707.852,3.1
321087.70957,-20.3875,-1.0,-0.183223,91689.0,-99.0,198270.5,-32184.0479,4.498,92.0
-9.0784,716.82985,-26706.0,-9896.443242,-834.9,800.0,-0.4,7.2624,-605435.734,0.6
-0.34586,-480.3721,4.0,6966.010052,9.9,-3062.0,-3.5,-971.5485,-8.957,-3561.5
-1.56772,-78.0445,4.0,474194.203382,-0.5,-46.0,7256.4,-57.5927,-1504.633,426.5
1728.34941,-0.64485,578.0,-6265.558858,877650.0,94.0,-6898.9,-203480.8468,2.181,-0.7
1879.25445,-2.10253,180.0,0.009311,5.9,-223.0,-93.1,0.1692,0.993,5997.9
0.48652,323.8311,254847.0,-2309.999518,-723.5,-983367.0,-0.7,709.3275,-582184.931,56376.9
-4847.48677,252373.42837,-9.0,6.184699,41985.7,1.0,-18797.2,6090.989,4.775,-7811.0
-309917.63124,-7756.44584,363.0,252.89731,89.2,-8529.0,62909.7,78603.3065,40.127,-90.8
9.73132,5412.50835,-7.0,-56.509349,-15.9,-7.0,847861.0,2826.0514,49880.682,-758741.8
6.97847,-63.17355,5.0,44.755331,823778.0,-8.0,-0.2,5.9588,4618.438,4.4
-42560.83638,-533424.07726,2914.0,-809.765717,52.2,-538615.0,-9.7,-0.1549,0.893,843.7
792528.21029,0.19726,131622.0,-59770.550433,943752.6,-20328.0,4.7,-9231.3711,-5619.4,7838.2
-12616.24192,-218.75323,-374759.0,526.556774,-7918.5,1.0,69.8,0.6122,-445115.712,3026.4
916.3612,-0.93052,-456.0,-532621.971043,-73524.6,19.0,-746.4,360.2038,435519.114,-53818.5
-17.34686,-8.53053,-746.0,3881.991455,41765.4,2330.0,1.6,9750.5165,-52.521,10.0
-251272.98536,36.08047,-158709.0,-0.633617,9219.1,-4.0,-342.2,96.2819,6.509,-0.9
3.99756,-1586.06607,8.0,215.056434,0.4,39639.0,487111.9,3768.2972,-143.508,627.2
630729.35767,-649103.19781,-2.0,4877.807175,-50362.2,954.0,8900.5,-619322.1964,-43655.436,0.7
-9993.84618,-963495.78264,1.0,-630.142498,6209.4,10.0,0.2,1.5326,28.632,622772.9
495405.39022,870121.55029,3408.0,68701.189101,-0.6,15275.0,-964.6,-4.8616,-1427.601,-4644.9
-483.06623,-361.73631,4242.0,-6147.713515,-2.9,82759.0,-0.2,709451.0753,512832.244,398712.3
-63.77729,0.96956,-111.0,-81058.702242,-0.6,-433554.0,13.0,8934.8813,-6816.508,-24.7
826.99784,-861.80802,87.0,-0.820353,4521.2,1.0,6.6,-0.0892,-0.798,-987.1
-0.80295,-7.63994,134.0,39615.926232,4.9,-0.0,0.5,614767.2126,569.527,-54456.4
-5.11582,66.67302,371588.0,-313317.220041,794.1,-51.0,268.2,840.4522,-0.141,78.1
74661.90527,79.35002,4888.0,529823.389466,3592.2,-27976.0,-0.7,56.6024,81.046,-71.4
-360.57693,8.64719,-4424.0,3948.971893,-4759.0,773.0,-72.6,-5031.8191,-0.168,-82097.9
-1.88885,0.96913,775.0,6.859673,34713.1,23.0,-5241.7,32.2302,825888.652,20721.6
-94709.45087,-21274.39825,-6910.0,-400417.427073,-0.2,-9123.0,68292.4,8218.6564,7344.071,-86117.6
7.39683,-30.75798,-997327.0,0.845028,-99150.9,21.0,10.6,-577406.7517,-3899.292,-520516.4
776265.66286,174973.62652,-73.0,3.333508,26.3,-96928.0,-60818.0,309.1496,0.928,7.5
-5542.86575,897278.45912,3576.0,-25028.613612,-338622.0,-44.0,69954.5,792805.8708,-5070.611,-573.8
0.68306,5.23396,4420.0,-8239.004607,56528.5,-49.0,34287.1,-420623.9779,-9.365,1.6
117826.41497,-0.44462,1.0,6.512002,910.6,0.0,8.1,85.3789,32532.317,-392.8
-1.11188,595.66172,-7.0,6623.011864,-53.1,-6270.0,0.7,0.9544,-0.354,7027.4
-0.2469,-0.05998,61.0,0.723401,-80.9,7624.0,0.3,7297.9166,-5.11,70293.9
15.09958,253.5621,1.0,-0.798092,30354.5,-0.0,1808.9,902.8668,-0.629,-37054.2
-95.29445,6.51562,1.0,-8811.29349,-684.5,3127.0,52.2,37.2961,-725716.286,162.5
-67911.15227,-5.88553,621398.0,-633118.536708,38173.3,0.0,-88833.2,8735.2859,82.421,3.0
-1.04304,73.66268,231.0,4554.012685,27623.0,-1780.0,87197.7,0.1234,247.68,2.9
-2.58352,-40613.35431,5.0,-984871.247963,0.5,10.0,-294232.8,-92045.8078,43.348,31.8
18621.87171,-652.76408,-4473.0,-5.371068,0.2,5104.0,-410923.6,-16478.5146,7.501,-45897.3
905356.59994,-734.45577,446.0,24362.51321,-90.7,-83.0,33.3,32234.0202,57.592,0.2
-0.11847,-17.79147,-938.0,639030.06609,-0.3,-8482.0,-900.0,-51345.8989,-984.967,-8050.8
-397.37629,446.69979,-75751.0,0.384805,0.9,-5.0,36.1,-393.0021,35397.548,742.8
80.80664,-41.49815,-229.0,140.856516,-0.2,-4419.0,78370.7,80.8549,-80440.129,-9456.7
-0.40374,-0.70454,194918.0,0.061488,580.4,-22065.0,1.6,50.9797,-2097.113,-7231.5
803.17321,121.5193,6.0,5275.961142,-847.4,-47414.0,9.8,86169.0607,-2.568,-0.5
5.78982,5.78061,-52.0,0.705416,219703.7,85.0,841243.5,-813186.3166,0.733,-0.7
31224.79397,0.42586,-22.0,0.78013,64740.0,6.0,38399.5,-0.9044,25.512,5384.4
9415.06483,-214.37528,-709.0,-9000.476448,-0.8,9987.0,9.9,-6078.266,6.692,-84061.7
-0.39348,-0.19414,-5.0,1123.500096,-9940.9,67.0,8963.4,-1.7651,41.951,-602587.7
885793.30699,29668.46471,-894.0,524.295931,0.6,-4999.0,539.8,-422.3541,-37023.769,368652.8
601887.40786,-891903.35912,50.0,12588.24728,-18908.2,354.0,81390.0,43.3472,0.888,-747.6
-1762.02989,-6250.45526,28.0,-35.049833,73467.1,-46.0,640.8,-0.0926,-3.895,-3.7
9994.40029,-2.23885,18931.0,-5.96632,0.5,-69.0,37038.7,876165.3474,178.148,-260.0
32.95858,-0.70811,-30.0,-1.084971,-4.2,862.0,-7.5,-25.8622,-37.035,-12103.3
-0.10197,-61.96141,-9.0,-0.581713,-1.5,-0.0,8684.0,0.9234,-93.328,-43467.4
-44.05887,-408.29138,533.0,3003.312388,-8.5,6473.0,-67.0,0.4338,6943.703,-1300.4
423.55631,0.75123,-740.0,869280.131512,-825417.9,-1.0,-2337.8,-7806.6149,19.624,-130.8
26316.95945,36.22013,0.0,-812.308289,979668.0,1602.0,0.1,7.6003,937.059,225.8
84.93498,44990.43953,-343.0,0.082609,-5450.8,8386.0,-68.6,515.0003,-95570.684,7598.4
-3258.90531,8.93909,-502640.0,-72.93498,-0.7,10.0,-205148.5,-56197.2885,522093.362,-541152.1
-914.63253,774.16556,3.0,61.600395,329.2,-56673.0,91.9,-3237.2297,5.764,-0.6
7.34612,3.00216,-160.0,0.335212,-60013.6,916.0,759437.0,6655.5662,407417.723,-42390.1
-2239.87783,5.83941,1.0,0.263151,-0.6,1.0,-96.1,0.2755,4.576,-9.0
-68.58211,844.23446,-9686.0,7110.012818,-8694.9,0.0,53.2,0.1118,12461.867,86.8
-0.62695,3219.99777,-261.0,-0.131797,8904.8,614.0,-442.3,6613.3294,-5.845,-2158.6
-0.97718,878783.41132,94661.0,1676.210696,6697.2,-0.0,-1145.4,-59.2759,0.619,4680.5
-317661.60578,708117.91302,-6514.0,581.757238,-90122.9,49013.0,-2987.8,-0.1741,465.239,65843.1
55.28749,-120.71253,-0.0,-9288.052661,254.1,-7550.0,-0.9,-72494.0809,-524.976,-59.2
-42.38595,4.46993,-0.0,2884.043023,49.9,26.0,-510.3,-32.6497,-45679.434,-536857.3
551.37608,-0.9781,-156.0,-0.262147,-657808.5,373.0,-149.2,2.8763,4.356,1.8
-0.7184,269475.63185,-641.0,83371.537925,-0.7,-573716.0,417.2,6.8607,768420.908,1376.9
-2979.0339,-0.3684,-58311.0,2614.060711,-8374.6,568.0,593595.3,-50805.2354,-325319.945,96.2
0.65689,48.67806,-1.0,91.377502,-42394.3,55865.0,-269.4,0.9675,792.283,548.6
2.35965,-1761.9183,1.0,0.789678,73447.8,82.0,43587.2,-216.6071,74752.064,-10.0
-2447.16794,-1.04054,-1.0,0.304984,76.5,97.0,8.3,-8749.5462,-357.54,-3.3
-5.95465,0.18375,4.0,716.87336,0.2,2524.0,-154276.4,70527.299,87.986,667104.5
-0.57494,816000.55946,410740.0,-868.485752,-4284.5,-62.0,-28916.4,-0.71,-14731.88,-81.7
-635847.95194,5561.91798,-160436.0,749.118485,-4828.5,165711.0,407478.4,-66274.5702,-590.843,-5.7
-6118.80556,-0.59833,103341.0,3.642638,884258.1,-941.0,3.4,-33.1746,-42.341,-3834.9
-0.16234,-195.81529,5016.0,-343900.917561,0.7,16963.0,-1.0,-869236.5099,6.379,2.6
-865.80506,3895.46145,495159.0,-44875.449678,24.5,-338.0,-28.3,5918.2227,42.991,720.4
-487150.03566,0.17125,-50.0,-751.330925,-0.5,-83001.0,511718.2,-14.8198,625.949,-378511.4
-78.17055,4.61223,-291.0,399544.333937,-350.2,-25078.0,106.2,2923.3241,7.434,-14486.3
-0.19137,8829.16766,-56.0,0.973554,-5902.9,0.0,94.2,-14.2071,43437.764,-510.3
52.49699,29561.23058,139818.0,-859.468146,-6554.3,-648691.0,-6854.1,-34079.8441,-8595.429,-0.9
4.28754,-616.31097,188.0,-9242.459419,5.5,-38128.0,1.4,46.1205,-7.551,48982.5
-19301.17358,-2283.27211,-254.0,-727.868594,-9.3,56.0,1802.4,-91674.6867,-2.831,328.2
235.8022,-391.45907,1.0,-0.414422,5431.4,2270.0,-1744.7,-689417.645,-4587.432,-19799.4
-3756.78243,0.95587,8488.0,935288.810429,-0.3,-66.0,78831.4,-710593.9528,510.442,-890102.6
6718.57958,36692.98061,10950.0,1.739053,2.8,-0.0,-51.3,-38.5581,-99538.508,35101.4
-384.11487,968624.41894,-500.0,-37.373975,-94418.5,1.0,-0.7,74179.9055,56329.017,-4569.5
3.82064,89082.40553,449523.0,-589.464897,-0.9,-46.0,1981.0,-88.7439,99.991,2239.8
-39967.57183,-1524.77931,-30248.0,4717.852284,92.7,-5.0,94.0,-605.6987,0.79,3.2
-199152.81968,-898522.8215,314382.0,-8.88803,-7.8,3.0,-61.5,843352.9536,73.892,-2.1
-51.26511,3264.88592,-0.0,0.375897,-9828.9,-21948.0,2.9,658.5718,172082.546,447096.2
8.16909,-63851.89099,-673405.0,5534.959333,-75.2,0.0,6.3,396.2641,-1928.743,-193.0
-55.4528,-78.30722,-164.0,226106.937654,740.2,2420.0,-221.8,42822.1991,-16800.488,3.2
-74230.86925,0.79219,65900.0,-9.192082,7.9,-1.0,2.5,-0.6135,683.049,-0.8
-343267.60462,0.59441,7.0,-9761.271873,5.8,441.0,-904.8,94.5263,-5621.059,964097.8
-303.55047,-442.97958,-1.0,0.818348,156.1,516794.0,-9611.6,612508.8497,55.265,5787.7
-806.67019,77.60912,-9041.0,792.074165,369335.9,-8.0,28.5,39288.8884,62136.074,8.6
0.095,-42772.9889,-1.0,-421122.526192,-0.7,-4.0,-768.2,481375.1252,379376.56,987452.5
0.77572,-54138.68071,9.0,-0.907391,16.9,-152.0,12592.0,-0.1032,233924.542,-402119.7
3.13169,7191.18084,-2692.0,672.287546,7.0,-28311.0,-4.9,-5144.0881,-0.651,-0.2
-4322.63935,-59938.75878,-4.0,7.639766,-34974.1,3.0,576.3,-75445.3619,31.337,-0.8
36776.80215,82.99878,-367.0,-3.012783,-5028.9,23980.0,-7.2,521.1106,26.214,-88264.0
-77038.57267,-56187.20563,658.0,0.242621,2.7,-91340.0,-354450.6,991564.3096,-487733.406,94.9
-717.66432,-0.62612,-709.0,582710.408784,7352.6,-10.0,-577456.6,9640.9687,712.93,279.4
762091.11469,-238.88178,-4.0,-7043.269132,663.9,-43.0,459152.8,64959.5755,61.337,-851349.7
0.24412,-0.22555,-818752.0,-9.796664,567453.7,-1.0,-429498.2,-960899.9171,0.365,-738951.1
-109146.09614,-0.54241,-64058.0,-2.100681,-252.7,-2364.0,82467.9,-646737.1094,0.729,23.0
34282.59816,-27.85327,-1.0,-6.476644,27620.8,-43.0,-3869.1,0.2691,-84.948,-5557.7
250.41935,-888.5289,1.0,-849719.211889,-2004.0,885403.0,-13.5,-6029.781,-3.369,94340.4
46.71793,646316.20582,3.0,0.374531,-0.3,6145.0,0.7,-0.8408,-298.252,6605.2
1233.28753,944981.40155,-441985.0,18.489399,-3434.0,4.0,-0.2,-461.9424,724.465,77.8
767308.60924,4571.00336,-6457.0,44951.444729,-231391.3,0.0,94908.6,-95.3564,-837.582,189003.5
-887536.4772,-0.27685,0.0,-333.004354,62.2,1.0,-293309.3,761.4359,-0.714,-38163.1
-8260.06235,65.04917,-1.0,-13.734505,-12158.9,6529.0,-14.5,923.8419,51.966,-7030.1
3.87762,301732.18588,0.0,1399.104462,7541.1,-494502.0,3916.3,0.6052,-60.305,-479.3
-4.56294,6.76854,-968126.0,-289.794219,-3047.8,6872.0,517302.9,-874525.3295,-67.16,-783.4
-7128.77543,82345.65384,947.0,0.96755,6.3,8.0,80.9,548.9958,1.62,1.3
64.76046,-36839.52256,-1.0,31139.977127,96.2,6837.0,-407900.8,-1.1739,-103170.646,-41302.6
-312.57978,-0.10861,-1.0,-84.283577,0.8,38.0,-7126.5,-0.4199,910.606,-2347.2
280798.87434,912.13448,-93292.0,554.318341,289.7,-506910.0,24473.2,22507.9139,62.701,44003.3
-946702.11769,78277.92737,8107.0,0.403335,-4900.0,-4.0,-241.5,-852307.3137,-0.516,-2.6
4.67879,-0.99378,712239.0,-5132.484702,-3.5,209.0,872.5,-63.2444,-4.256,835.3
336.01147,-234.3922,1.0,-0.513217,144.7,-127477.0,-9.4,20.8799,-5961.593,-295423.8
-593508.60473,-0.91666,-36.0,830006.214033,-81445.0,4.0,91732.0,-344.8601,-1463.392,-39.2
-31536.14077,-0.40271,95523.0,-5029.643934,-39.6,-23.0,343420.1,-8722.442,-2138.004,260241.7
-3.59112,-89686.556,6.0,-8589.783247,-81909.4,-62339.0,6753.5,-0.7379,-763.402,-5611.0
-2.25139,2.36135,-1.0,32.288848,-860830.9,880946.0,-340.9,-264084.0549,-0.071,33.1
-79.68909,-63914.30444,527.0,899993.55443,-0.4,17506.0,-315.3,79881.0358,-362.249,-9.2
22.23539,79157.03076,48.0,3.639769,65.8,1202.0,-6.5,704.0378,71.791,-4.6
-19840.76675,2935.63745,-16628.0,-379568.966966,-8306.7,-7.0,-526427.3,992111.422,-45.346,188.9
-87.92586,865860.81163,-1516.0,-9.968964,4.2,-573.0,-98855.5,363.1002,-87021.181,-329.5
93.51524,0.69045,-917.0,-284029.282644,5.6,-0.0,115932.0,66071.1925,-0.095,-593193.7
14536.02562,-67265.03444,9.0,-596872.14711,-18729.6,4.0,-0.5,23932.5803,-9.253,0.6
-163150.64882,5564.84542,2810.0,3320.725633,111152.8,869.0,-0.2,8.3075,36482.887,59.9
-4471.92388,207.25043,32.0,-26113.490998,7506.6,0.0,8487.7,5.4988,-480.173,-155560.7
380247.43231,24.58193,0.0,36377.841598,-5.5,0.0,87.3,-823782.9627,-7.109,881074.1
0.49546,65.97223,0.0,49625.244457,0.4,-148.0,148.7,-887.9978,-638.595,915054.8
-196814.86994,-7.99247,-97325.0,618984.16717,-99.6,1.0,0.5,-104063.6641,-2185.69,1295.3
-3.77753,844726.49009,695.0,-0.06923,0.2,-19.0,-0.5,-50752.1501,-55473.351,954.3
11880.8828,38473.51839,77.0,7899.026506,-94800.4,-1.0,600.3,540561.1749,-219.677,-1.0
0.33543,-6802.51915,5489.0,718994.44193,-156253.5,-1.0,4877.5,4292.772,0.161,0.8
-938056.42408,0.94865,8692.0,23.439064,99654.5,928.0,-0.6,-4.3732,-2545.87,-3888.7
-1661.24987,5122.97288,-671.0,0.973657,-6586.0,-92532.0,-0.4,-2547.1767,-43.145,2914.6
0.17585,0.41848,-93.0,0.17721,-0.1,-333.0,94.6,-8.737,0.687,-8964.8
67734.16778,-5.75966,14.0,-1.294194,8162.6,300.0,8918.2,-53534.166,90691.758,0.1
1617.43745,56963.00447,-0.0,-60164.556022,0.4,0.0,-172.8,0.1395,-543.473,0.9
-130024.2002,6.84012,666351.0,44963.727209,465403.4,8027.0,-8278.4,-433.8818,-813.247,6.7
-0.69717,-188.16008,-0.0,-71733.678916,0.7,-58304.0,-4.3,-447205.4539,509.057,6.9
0.42409,442288.46942,352.0,305676.718407,-64.6,-52850.0,-0.8,156049.4179,-299.971,-96.6
-98835.74997,38.98494,0.0,-227.960351,-902787.2,65721.0,-54884.8,-506766.8194,24969.517,39.8
-69383.41777,4616.12301,-52196.0,37.906276,986451.6,-420534.0,-9948.0,180545.0418,648640.965,-66953.3
-0.22712,-12.10872,77990.0,-9237.465902,162734.6,217098.0,-0.1,-31.2293,-71.167,48.5
-99.79056,-9553.06226,-1.0,70850.085851,86.5,-687162.0,-7067.2,-703689.2153,-44.537,79.5
913.46998,0.71128,-4.0,-153615.561058,823056.6,869115.0,-43.4,-18.4582,8874.149,13348.9
-348.80896,812878.04763,-622.0,874.777418,8961.7,-1.0,-550101.0,43.1271,307.086,50160.3
37411.38425,30008.32135,-8.0,269.802575,-4.8,-74020.0,-652324.9,173021.0193,-816112.089,815214.0
-78911.51722,2.55627,-7.0,-407006.245268,737516.3,-4959.0,-77547.1,4.0113,-0.514,-871106.0
22.485,0.79691,-596.0,24791.7554,-5.9,-1.0,-113557.4,0.6834,-38106.055,316.5
-9.36588,-1.74064,-1.0,-15858.352205,0.7,3043.0,-514.7,-41.392,-5151.065,9.9
37875.81617,-617150.83291,823.0,128.610059,-4096.9,8847.0,190.0,-9.4524,156.684,7130.6
