column_1,column_2,column_3,column_4,column_5,column_6,column_7
6.41618,-518085.0,-3342.99,-0.2,-0.134152,-99529.834,6277.44765
852.38932,32456.0,51120.293,27.5,-0.804029,-45.194,14471.00721
3930.26465,-174688.0,-6.184,-0.6,-843.609699,8973.879,-67274.94018
-419194.4609,59.0,724270.338,-8263.7,-227059.730022,-7.421,784251.79866
-1495.83749,-62543.0,0.464,-0.6,-13392.592153,0.941,-0.90328
4.68512,73195.0,-24691.254,-88.2,-6547.694607,-2.078,660940.98455
602.09453,-0.0,812.911,280493.7,3002.397339,-120066.337,33.48445
0.30497,559715.0,-9.932,260.6,27648.919797,-0.954,0.59556
4221.26661,-50.0,-66.727,774689.0,-9.799293,20.859,8297.77661
0.97904,-1.0,-119637.901,-2.4,-272.69735,-9.178,0.18798
769268.07897,1.0,520.359,8967.0,-80194.422898,-98.355,9.12903
628.7827,-20.0,-20906.804,2.2,-6.583616,-16.319,561.20629
-985.61417,46.0,790866.097,-6771.3,3.533563,-8237.51,-878.20827
96.05704,70079.0,-302.428,-0.9,-454072.04343,-0.26,-741.74566
-842161.71711,-2.0,-730033.575,-66412.7,4443.241073,-31759.164,-9.42977
-17.94905,-69825.0,18932.061,-700.9,-6.45358,5.41,-82143.01292
763.3324,-1.0,-815499.005,843283.2,7715.645543,923.911,483.90598
1.01778,-0.0,-0.88,5633.2,64.201873,-846.54,938092.51583
-0.89722,7.0,4.511,626.1,-319.120062,-356522.145,-1614.86302
-55223.00149,725.0,-0.716,-5.9,98939.01691,0.345,-9.0164
0.5717,310.0,-0.958,-2.0,-424.575454,-0.549,9615.26002
0.67004,6.0,-4153.761,-949342.5,-0.53131,0.414,842924.25572
-3.60728,1.0,470601.8,498.4,-0.293543,-2714.12,-10469.88172
-1.68928,6599.0,-2146.063,-244.2,4198.086387,-37.643,-0.00747
0.43123,-869944.0,65971.355,0.1,0.417112,2.018,-715.42845
-531378.76136,1.0,-86.398,-8.9,786430.417556,1.374,-38.31104
0.13824,-76695.0,5706.766,-205.9,-4.086484,5.636,47471.82417
-509713.82773,21.0,0.701,277881.3,0.823557,-71.116,-3850.45964
99325.69301,2.0,-0.794,906.5,16697.492289,-134.27,77982.0044
0.23157,0.0,546.986,9.7,-873991.191326,351.406,-0.33687
2043.55448,-8385.0,26.333,29.7,-3.76839,323.83,-4.22778
3323.27635,80087.0,-0.98,897.2,0.609009,7.68,802.84779
-5721.94333,-2721.0,462525.772,-54734.8,9.409625,-2053.877,6.08713
2690.79714,-8.0,33.754,51.8,-0.549032,8181.846,5.36876
-1567.90578,409.0,-3.593,-674461.9,-0.478006,151142.211,-0.74496
8.72429,0.0,-393.309,-502825.0,-90813.095949,-45.626,8.03729
-83441.90623,982.0,5.321,38.6,-22014.233021,-1.138,-804920.67017
226845.39104,-953279.0,90500.796,8597.4,311777.284504,608.191,-2.53235
-727345.21151,-7.0,747936.225,-8.8,-0.551421,-8684.126,-4693.6849
32695.43457,5729.0,9.783,86825.4,41.298548,0.036,0.20958
-12.34738,-415953.0,14005.788,821902.5,86.268227,592.581,-944.83968
2.87542,3503.0,-383014.565,-0.4,0.560599,-2706.082,450.71704
-9335.22525,1123.0,3.9,-85987.1,9.480143,-785635.456,-79181.60947
-318.17475,71.0,0.954,0.4,-0.120267,-60795.114,-15.32202
50554.06572,-983.0,-14566.648,783.8,-359320.297065,51679.503,446.92692
-99818.42165,-80498.0,-68.056,894741.1,0.09677,5092.888,0.2467
452.47353,2957.0,96.371,69.3,4.128318,-63.596,-397385.88729
-34780.75936,885.0,-144204.755,42396.4,-42.953044,79.482,-8689.03168
-3570.33045,-23.0,-978.76,-3.7,-161.726167,55.183,48.69219
-17974.74478,8981.0,3.055,-0.9,-230.653673,263133.038,-964.52115
84.79605,503582.0,-0.181,8714.4,-0.798256,-22.532,-35743.55796
-918150.07042,-0.0,-364.271,-26.0,95106.960701,-0.993,-44.32794
55084.49841,1912.0,-0.089,-7.9,-137.870559,-9.2,975.4494
-449.3853,-25472.0,521556.491,7.8,460224.139949,0.65,0.61629
-6689.27976,-3463.0,-2300.582,-0.1,44.573526,-6662.56,0.19154
555.23329,847.0,-69.872,-56.4,-123.406652,56748.185,995.14913
904879.41412,962.0,-14669.085,981.7,468.688296,54.142,-8900.40847
210289.55492,-0.0,9.046,0.1,-986668.790493,-621290.187,46.54512
0.24066,-50.0,5356.332,-0.0,-1.634963,-79.292,-23.51148
9.80356,-1.0,-8.158,-753569.8,-5.478215,289775.964,-0.52043
-4.59181,-763850.0,-13211.328,-9793.1,24.815563,-37841.332,85799.13432
-761.40573,-888948.0,-0.758,82.2,111.605106,-379.227,2.09312
20.43767,-37895.0,678428.7,-88014.7,-51616.675378,3081.577,-56.74263
-26328.20396,-10315.0,10403.926,331.5,-89608.913321,-522.952,0.63735
-31406.48818,23595.0,-3.53,-84692.8,2.898503,-995893.175,0.54191
850.42172,-85.0,0.087,84611.2,-6.277537,-872.998,810.02644
0.54982,6573.0,1092.851,465311.7,12.960139,-40.96,47.15487
640.62513,-96200.0,-7570.241,3.1,-0.895932,-1.255,-875946.67244
2.72802,82.0,-0.625,-5767.3,-8771.786994,838892.111,-670241.99479
31.74666,-232.0,94.906,476505.9,-65.380671,601.317,680.04104
352.63084,304026.0,-0.435,-146192.4,33397.495798,969.768,-1.19167
3084.33083,-60.0,72.126,54866.9,-565497.970084,36.988,338.80261
870.81408,81750.0,-5.447,-32214.4,10142.433819,0.388,108781.09783
-931591.09609,769101.0,-122098.142,0.1,-53.36919,-9.741,-38205.14223
-61.25632,-56.0,-2.569,-558.9,-0.764627,38.258,0.88487
0.37296,-41.0,-222047.425,-2.9,4416.55221,1.422,4254.50637
0.32196,-1.0,0.982,0.1,-0.487914,-522322.632,-22.58259
-5.33322,7.0,-10.06,-2304.9,-2.237379,-0.404,216.85315
-5988.09965,9.0,-903.064,8267.2,-74533.980446,0.64,46.26405
-94655.4284,420.0,6.143,392.7,342937.197749,95692.987,6.87236
-9.29914,18.0,-6216.842,-2945.2,-2095.852753,498.619,-9.04714
16.22848,-93.0,31450.209,58264.6,0.22768,-83.343,325.13043
4005.20495,-6.0,-0.915,-680327.4,-4.009424,8977.025,252.26754
0.87368,-6410.0,-8446.978,-93.7,473613.201836,-382.24,54.39495
382.59267,-98.0,223468.992,-989.6,-95352.047371,-63.065,972.76738
-3565.26417,665.0,2091.078,-6.2,75799.862872,9.309,453.44683
385580.67632,0.0,-52914.916,-739308.4,-94.062409,-40.256,-0.44152
0.5225,-31671.0,540780.311,-80740.5,3998.932238,-39540.056,-160457.84963
7.48288,-82430.0,26773.232,95.7,-99746.833369,-364397.485,17322.96492
-1.65467,-44.0,0.074,678488.5,4.82427,-293134.096,0.37787
-608700.84721,-213517.0,7742.883,205.3,-80.947081,3565.395,-7.70507
7471.16839,-3014.0,9154.63,-7.1,279.287939,-863025.101,0.06426
8.92772,51.0,2954.13,43627.5,369.793841,7435.758,-6484.03458
-0.30471,22806.0,57224.709,-411.9,-73.568005,0.521,-31649.95319
-986.33347,0.0,-308648.676,9.2,5752.459048,21368.358,6006.88426
-5.28579,-32042.0,-115251.022,0.4,898.242099,-267.377,832.80334
1869.57817,11451.0,-6.925,25261.9,-70032.970263,51612.154,-9243.78007
269274.70378,3815.0,-918.589,0.5,-60630.500833,409.118,1964.46022
5261.6122,0.0,-0.658,-401.1,-49.209399,0.043,626003.88756
797.26759,-8537.0,74933.128,276232.8,0.291695,26263.809,-361700.39495
-77.62171,-798058.0,-0.25,76.3,9152.269004,32590.892,-625017.63452
-0.62064,94.0,9010.232,-2396.7,0.815525,-159.162,-626.45117
377.52098,40.0,0.934,-0.8,754101.097064,48.007,55.16521
-0.39552,-61014.0,-555743.553,5089.8,9.010375,-895.501,78.03263
-22251.2741,283.0,5103.57,6971.5,511.490002,-89.415,68806.01894
-761.12522,-45062.0,-6.764,-34.7,87.492764,-8974.926,-303.59712
-89412.5557,-55021.0,-24.95,5.8,-167.30703,49.128,-17703.44807
54.74183,33.0,0.192,-4180.2,-0.705257,-56.841,0.47346
-6016.87322,-968345.0,-2.314,-718.2,31720.493264,-29534.939,361729.936
69.09212,8.0,-8817.501,-9994.6,187.925864,-42142.183,-4804.84747
-8.74763,298237.0,-973.283,-0.8,97.697171,-74042.759,-0.65205
376.34829,4676.0,-166289.892,85823.9,-3125.14079,92219.098,-5.70731
4048.12021,-80433.0,-6475.889,5304.6,93.012505,4805.882,76824.53144
369914.91325,-0.0,56244.516,9254.9,95.719533,172.108,11096.11671
-8.57268,1.0,-0.748,-91.7,-59.23185,74.902,964525.98398
-65768.32894,38.0,225304.288,0.1,36.150103,-0.658,-417.33193
98249.71894,-38854.0,-69.97,9.7,9.730499,5.016,-264539.71178
-8.12652,-1.0,4512.95,4.4,567238.274238,712034.392,15456.54272
1.47721,-26004.0,811325.906,-71.6,-425.227864,-0.952,668235.31439
-460.93906,5467.0,-156918.54,-79.9,6389.176419,357.545,-59710.97444
-0.74362,1.0,-0.09,-125460.8,389.372641,-91788.168,-93.88643
-4.26729,53270.0,-17887.455,30.2,-4247.943434,21087.868,82.83934
-8731.70763,-64.0,-0.308,-988895.5,-8.712411,-91.898,-274676.9899
61.41989,-4071.0,68.7,-11828.2,-1182.823631,485.654,4.10449
0.52476,7.0,-0.406,4.2,2.610822,-12695.749,-40.79016
77.84156,77373.0,38.686,70196.2,7799.574614,4.896,-359.75805
287304.50744,648.0,-23.003,242.3,512255.989648,87196.456,916201.80713
5.01746,-7466.0,75.542,-0.9,-25245.052298,-96737.367,-7601.06781
-2096.86559,0.0,15459.051,-730.2,-61.600759,4.59,0.83226
-0.81141,4294.0,0.301,70248.3,-3885.797017,-953.938,-5.04586
-6490.99919,63944.0,-5.177,-6.2,-0.742474,-98004.677,0.30107
78.36011,3257.0,-1.783,-28922.9,-66.082454,-202369.624,-0.53188
-54.59618,-0.0,-5230.483,99318.1,9.997458,-0.457,-0.24028
-5.98302,-575.0,4278.276,0.6,-48011.277699,-72.406,-0.49062
-0.68412,-1.0,-1.362,-1.8,-880431.300154,5.012,9999.63545
-0.18211,6700.0,-355.808,-0.6,6.312035,17.072,-4899.74079
675.53909,39.0,68155.488,-628349.1,947.120183,-8040.226,-59.96662
896620.99669,-2521.0,80077.688,338346.4,456.089557,-5.525,-0.36698
-22.69129,-886485.0,-94273.11,25916.8,-5.056888,68.892,6496.54985
-93.24439,6.0,-147403.422,-0.1,44.456078,-0.201,-38672.61047
-33918.7239,49.0,-9849.483,-60475.4,904822.814787,58413.235,-67786.51444
3.37092,241.0,199.967,-60.3,4.99871,0.281,-60785.69597
0.8981,-1.0,-770.495,764677.0,-158.046025,-4.569,-24.86659
-0.10381,17256.0,-633.266,-6.7,-8.582626,6089.296,405.68084
-35315.75705,-8523.0,1276.382,-309.8,-2664.754189,-206250.319,-219236.57959
-0.77837,44578.0,-0.663,8957.6,-4.95204,-5.792,16617.50295
3006.8814,1.0,5.912,-656559.1,1387.789326,9.386,994909.72043
-151.28946,361651.0,342.618,7.1,72.371832,-46316.803,-19.36984
31403.32472,-202765.0,7648.078,-84786.6,56063.334524,-5.538,-631883.76054
-0.77449,735.0,-2088.907,-756335.2,65.334217,7656.543,4.8394
-4027.72672,-37.0,93.95,-127162.7,65.707151,574.6,-0.19078
-0.75005,5.0,49.899,-495.5,984658.459938,-0.658,-74401.28662
-0.3401,-4.0,-544.681,-829.4,939.779154,-3003.831,-0.97754
93.50187,0.0,-5461.501,-769.1,0.682739,-0.223,8331.10348
-42264.98247,-8871.0,-858.322,4430.6,38359.272154,-0.483,-69346.0614
-580.75819,-7.0,44350.302,1.1,0.890179,2590.943,0.07382
-8633.71465,1463.0,59968.551,-0.2,616.53602,-48847.847,-0.94424
9.25829,1.0,-99622.238,-9282.3,5.099004,-60821.04,9.85816
-36.56999,-1.0,9816.284,-0.1,-36.612073,-0.121,-6.89019
-783756.7936,-47554.0,-43674.277,0.6,-3.319793,880.567,8.06654
1093.34509,5022.0,679.991,-370.2,0.820681,-440.418,0.53086
-0.6797,52764.0,71170.626,412712.0,-794.624165,-21.514,965586.80968
56103.24943,0.0,0.421,-3397.2,86931.412803,2.69,-786.73811
-58126.32704,-893863.0,-15.994,-2243.1,98730.034736,-88.057,-686.10051
15434.17766,-30.0,-80959.909,-8772.5,436772.663073,-4.338,238241.0186
0.09298,-591529.0,-0.684,6757.0,-3.480599,7.824,91.6368
-6377.69331,-23837.0,848516.401,-1450.9,1.062572,90.075,-4267.30768
46.45582,0.0,-64.616,9565.4,-33.487824,635.479,-14537.72068
9755.22597,70796.0,-87.041,-75.3,-0.303792,-399.99,-246716.30199
454924.87416,75.0,75383.562,392.6,0.19775,0.702,-39.45734
0.4706,17895.0,-0.883,984002.1,1.673878,-78.98,966375.40278
0.14603,-76259.0,97425.302,5.8,-680530.633437,195.613,-943.97141
2.5596,-38.0,-8.998,917.4,94.256653,-324647.589,6909.80775
-0.91671,-48671.0,303544.784,-708636.5,9704.256256,-980474.235,374.49259
-2021.25715,-0.0,737279.284,4406.0,-0.794338,-5617.025,-570.93318
-742829.24247,-616532.0,0.783,-162956.4,-16.949274,-376.383,762555.08902
4.92981,49935.0,9.421,-0.5,-0.94976,-4.258,-28250.31899
-1994.20625,7284.0,-6865.944,771.3,17851.760603,-6628.621,-59121.9484
654.36977,-46.0,8573.392,-161261.9,840328.824938,-269.574,0.65209
82545.94444,-67651.0,-32639.972,0.9,5.083092,-71.415,62096.95894
-872.1904,22.0,0.09,5226.6,-5.418237,71924.399,-817966.39002
-4.42509,-856.0,676027.774,234.7,2988.328278,168531.986,-49436.34518
0.75276,-83497.0,-780.002,74.7,6.939268,0.994,-561.0494
0.42287,524528.0,3.752,3669.1,-2.682554,-520.272,-3.04475
-18160.90136,-88.0,-312099.507,0.9,7.091242,793665.32,26.1438
622.13579,0.0,564.422,-659.9,664.186607,-4882.041,-14.88801
-9.63925,-853.0,-211792.038,-9.8,-6.297175,0.275,5.65301
-5185.17077,6466.0,-4345.345,-51988.4,-2.475123,8180.045,-42862.74081
-28250.51726,-0.0,61.255,-6.9,-260712.175867,-3.831,-347200.90164
-0.97897,-522.0,9.307,566.8,207281.451164,847.086,-99.3148
2185.30455,-1.0,-76725.147,13743.9,-3468.041662,0.047,-0.91128
11771.92474,-782.0,766.803,-2.3,471.521029,-0.769,7070.6401
54365.53933,-1.0,4.448,7.2,501.136597,665.349,6652.43453
-0.03473,2.0,-0.735,-1.8,75.230256,66.603,-308511.72711
-28404.14478,15.0,-81.411,-136.6,9.411615,79263.425,9601.32178
-432.71567,-58.0,2626.563,-67.0,-54.892556,206752.602,6.69077
58078.78795,-1.0,-0.459,-5064.7,5998.99813,-97.216,-53.25652
22211.56369,10.0,4.363,1.6,2593.947027,-71763.341,283806.72355
77.17875,1.0,6229.198,656.9,-0.609949,4.203,-3399.91162
48778.6439,3.0,0.426,372820.9,3658.903019,659.59,621.93203
24732.85281,-8044.0,7.451,0.1,-9533.1326,94200.494,265342.39993
-50180.46885,-712.0,5.983,0.2,-9260.034596,-49358.509,0.60087
0.88911,887.0,-82805.732,597.0,-5205.615966,633965.129,898038.3498
61.97657,-76145.0,0.047,-508521.7,-0.488871,848234.99,-6126.69492
708030.25399,-5.0,-78.675,-55696.3,-957243.997598,6297.537,7552.58346
-560.29753,5.0,-527876.573,-926.0,-2680.167986,-776931.948,-664.17465
-558.31419,831162.0,-106559.493,-7254.0,2.316126,-86186.799,7.82608
-4621.57124,0.0,-0.307,34598.2,184.302874,610.786,-0.01762
9.54083,1.0,-50.003,74.3,0.833631,-0.112,55.16427
24.72475,555943.0,185346.882,-28.1,-6778.218395,766588.371,-9.01622
-8789.26095,-7068.0,0.189,-88959.2,-219.707501,-402.838,1998.36876
3.95124,19830.0,-9.38,-9.6,2579.985259,-4.587,7.64399
173745.29419,-6167.0,592.799,0.7,43664.9048,-0.421,-81593.71488
30114.29811,4.0,3.382,487968.2,-81.145872,-230.578,-700.78086
27075.81102,283.0,-5286.689,74.9,94.878098,547508.082,656894.34411
267.49771,7837.0,0.265,3110.3,-0.795826,61.522,15.88277
5861.92705,192275.0,-87.339,4832.6,514.775801,-664.432,64.24222
-632.74543,-0.0,-659822.367,-16727.9,2451.6911,-47062.841,-408.37764
-878758.01924,9.0,803612.422,-2584.7,-6.359385,-225.124,-0.21008
-1.0115,3.0,478.04,-23.7,-46735.223463,0.401,835236.86502
-521382.8071,-3496.0,3.351,-0.3,0.194881,-8.316,5321.96699
0.90514,-47308.0,20.677,-973.1,-2817.365188,0.814,-0.34129
-10318.35982,-2.0,2.17,-44209.2,5443.542405,14.756,-0.96547
-2164.48109,10.0,956.142,-162.2,-898.237502,-380.284,-0.8544
31593.31956,-1.0,76.422,47.3,-497.973514,-0.12,4.86509
439.00463,-4620.0,58.734,-6.9,-14.927075,-11.869,-9674.81689
-5.48276,-1.0,-82573.034,-320.2,-9.098287,90.163,1.79341
-0.22591,15127.0,-266.845,-500035.4,826821.361809,80491.954,-215583.97651
-19346.80402,-8.0,-47870.228,1.2,-540.614527,-763.509,-982.46669
-76.23506,6.0,72.309,0.6,158.52391,41.269,-89590.90225
2637.61077,0.0,-384.254,-31.9,-25.812091,-89.758,65826.9712
-696764.88186,-24.0,-335268.956,5800.3,-72.189885,380320.561,78.99291
-0.58633,-0.0,62133.69,-5.2,52600.73131,6.763,22188.65791
-532.05665,-5.0,-0.16,571968.1,37.743418,302.2,-56.27355
-92.9628,2.0,-458164.035,45.8,-355.735422,-0.531,50.32248
60.17572,-1.0,98580.773,-7083.2,-0.907312,-65.096,7.77154
211408.53721,-80624.0,-5.941,-8.2,74.982771,124294.243,-2565.12057
-7.25599,19276.0,0.114,-272.2,-0.114281,-826.977,-354902.74878
3.74939,-728.0,5.11,-75397.0,-631406.977616,322453.383,-2641.36122
0.2458,-47.0,-602004.829,-5869.3,5.515994,0.127,0.7365
5.81917,410889.0,19316.368,-293333.9,-6.017408,-9.342,-0.29797
-22.87963,-81.0,-8015.6,-5366.1,90045.5185,816420.832,-0.86383
-43.63759,5.0,22.555,614145.1,-835.76849,75579.729,0.88154
-628945.25061,-93.0,13.767,-7.9,-5.278139,-834.306,-142561.34007
-337.95722,39498.0,-342470.618,92.6,0.21702,-817.979,824.52583
-748903.04274,25557.0,296890.391,4179.1,374.063771,-86.762,362.32376
-0.29328,-682.0,-5278.003,1004.4,0.465277,-78.99,-0.02354
24.06992,12641.0,-45.768,-5657.5,733.09853,-949978.078,8.42168
67501.04428,1.0,-9822.564,35.9,718246.322278,18460.204,-36183.37529
10.29576,790.0,-600.638,70349.4,0.5489,1085.404,5600.58439
-48925.59119,9224.0,60791.905,-8189.6,8.909517,-681705.173,-733758.21706
-628006.7864,4930.0,-96037.519,90083.9,-0.252799,887.582,-5.03919
957.00076,6.0,-109.054,134036.5,-51019.762378,-99750.504,0.79647
172202.08872,-8.0,-1.304,561281.3,-90281.025272,203.519,4037.67491
-99266.77655,87.0,67.182,480.0,-0.931511,8.025,-33.39111
-675096.06224,-19.0,-75.795,5994.7,-57.048625,-0.051,-182866.11725
0.71613,115202.0,340114.991,7.6,954.189896,-518356.902,-0.03332
83506.24596,-385928.0,0.832,358.1,-6.764694,3278.61,-672830.84552
-69672.18599,-1.0,0.553,-5.9,6096.316183,6266.918,-699414.93277
-94.21684,-6.0,-0.362,926.5,-4411.743091,-0.02,-9.52701
794.96233,25937.0,0.235,-85.8,3.595003,79244.068,58050.88744
0.84864,7116.0,5.22,-148716.6,-0.794049,-419581.1,46.90361
-2893.21934,0.0,-752.185,-18227.4,-0.500245,-52751.143,768.92284
-87.42664,92982.0,-524333.193,0.1,-72160.116863,-664432.268,5820.88203
0.06545,-0.0,38929.608,-0.6,-0.449596,5.003,0.55928
0.31165,8510.0,32586.166,-69.1,-1522.036108,-64754.844,-150.73374
-6.84028,-8464.0,-9.416,-7225.7,-878.235267,77.366,-7940.65621
939.07709,214441.0,-81.69,-72.8,6973.796453,2.826,58.91293
-7.06493,601962.0,7471.169,-0.8,5.006425,-703489.039,-239595.94189
-5465.66349,27.0,287866.134,324814.4,-0.578954,-4.634,83.71071
4943.41466,-96737.0,-89628.914,-15493.0,6.153653,-8.107,10827.54743
-458769.75736,-830.0,516.247,16213.8,4.091383,-5114.75,0.34049
2.84344,-3.0,-4467.335,-47063.1,89.14214,-0.232,-7.63817
-2.30541,-58721.0,7413.986,-8319.5,-55.561762,-279301.15,-1141.34277
4387.45137,21334.0,-880.267,-27631.5,-0.698851,96.338,7648.72541
-5.33073,18542.0,102847.814,-6.2,96.359032,67.15,782.50586
19249.64711,-395.0,41262.424,904.3,663.169486,63.401,1672.02916
22.47898,958509.0,8768.708,0.1,-9030.624835,-14.723,743209.30743
366121.85472,0.0,-5956.274,0.9,-8.607649,415.57,-69170.23045
7.03738,-9187.0,362692.001,-342746.2,124701.64222,5972.039,-235150.95195
-482.51572,9.0,-0.76,0.5,9889.545167,369579.68,-296145.16133
